Iteration,MeanKLBefore,LossAfter,Perplexity,AverageReturn,AverageDiscountedReturn,dLoss,MinReturn,MaxReturn,NumTrajs,MeanKL,LossBefore,ExplainedVariance,StdReturn,Entropy
532,0.0,-0.0545876777647,2.18277783162,9.5625,9.5625,0.0545876777647,1,14,192,0.00969354115526,-7.3238100575e-18,0.661302734988,2.13995959853,0.780598300342
533,0.0,-0.0517871813804,2.13318948426,9.53846153846,9.53846153846,0.0517871813804,2,14,195,0.00966377180459,3.66284869013e-17,0.658131876719,2.31656414287,0.757618270171
534,0.0,-0.0590818044835,2.07906766127,9.5,9.5,0.0590818044835,3,14,194,0.00999603595296,-5.03035182814e-17,0.701349360435,2.18535424952,0.731919553449
535,0.0,-0.0616315536942,2.14842564552,9.2,9.2,0.0616315536942,3,14,195,0.0098239437776,5.60914071675e-17,0.680246038277,2.20163109698,0.764735316009
536,0.0,-0.0570651357572,2.14304086279,9.46113989637,9.46113989637,0.0570651357572,3,14,193,0.00995018477935,-2.2698386257e-17,0.694525846896,2.09855433736,0.762225784339
537,0.0,-0.0548113928284,2.08559790654,9.58461538462,9.58461538462,0.0548113928284,3,15,195,0.0095966159897,6.27988894778e-17,0.679554051346,2.1994799457,0.735055579868
538,0.0,-0.0556127840117,2.15232318943,9.65104166667,9.65104166667,0.0556127840117,1,14,192,0.00978852185715,-2.94664883127e-17,0.696128024587,2.15978851162,0.766547811988
539,0.0,-0.0670837171687,2.12571030996,9.4,9.4,0.0670837171687,3,14,195,0.00989381339942,-1.35493768532e-16,0.673664377069,2.09125161885,0.754106010031
540,0.0,-0.0560384705235,2.09578577536,9.77202072539,9.77202072539,0.0560384705235,4,14,193,0.00991596905773,2.42774680372e-17,0.716783508755,2.02057924276,0.739928554825
541,0.0,-0.0581839724332,2.09795445898,9.87628865979,9.87628865979,0.0581839724332,4,14,194,0.00995693439629,2.22486814743e-17,0.71515854778,2.10428003682,0.740962802865
542,0.0,-0.0578490005279,2.07042596154,9.55729166667,9.55729166667,0.0578490005279,2,15,192,0.00978055234059,4.66060640023e-18,0.690861009762,2.13279183191,0.727754364631
543,0.0,-0.0552249960992,2.09941936412,9.28571428571,9.28571428571,0.0552249960992,0,14,196,0.00988893988853,-1.65063143341e-17,0.615963096037,2.47435829653,0.74166081322
544,0.0,-0.0592067480217,2.10679962608,9.35051546392,9.35051546392,0.0592067480217,2,14,194,0.0099239938382,3.42610053826e-18,0.663450789384,2.15407184362,0.745170031145
545,0.0,-0.0584143839589,2.06174152833,9.47692307692,9.47692307692,0.0584143839589,2,14,195,0.00958186077339,2.02563124134e-17,0.64617786544,2.31455390158,0.723551027755
546,0.0,-0.0558863689396,2.08353178085,9.51282051282,9.51282051282,0.0558863689396,3,13,195,0.00967814348535,-1.87715522631e-16,0.668857362633,2.24718393427,0.734064425354
547,0.0,-0.0457565236746,2.04951168809,9.25510204082,9.25510204082,0.0457565236746,3,13,196,0.00653828974649,3.83373888191e-17,0.668764072292,2.18441242504,0.717601563846
548,0.0,-0.0502537797608,2.04538903818,9.46666666667,9.46666666667,0.0502537797608,3,14,195,0.0064312333994,1.35564947368e-16,0.66241560533,2.12739558282,0.715588010122
549,0.0,-0.0557192173226,2.06490487587,9.17435897436,9.17435897436,0.0557192173226,3,14,195,0.00963926044706,8.63060627649e-17,0.63164107949,2.30725921862,0.725084160397
550,0.0,-0.0558457581506,2.12659986792,9.42708333333,9.42708333333,0.0558457581506,2,15,192,0.00983803520643,1.82840806799e-17,0.666292634068,2.26727071455,0.754524398128
551,0.0,-0.0524932692887,2.10131464037,9.52083333333,9.52083333333,0.0524932692887,0,13,192,0.00981333977805,6.20174457646e-18,0.662695090778,2.3517686902,0.742563168086
552,0.0,-0.0608024154225,2.08991599076,9.58854166667,9.58854166667,0.0608024154225,3,14,192,0.00998438103715,-5.65893405913e-17,0.680542182356,2.12192767076,0.737123869359
553,0.0,-0.0498092555332,2.0930708741,9.55154639175,9.55154639175,0.0498092555332,3,14,194,0.00642436317719,1.46737706497e-17,0.691877583452,2.19885693838,0.738632305335
554,0.0,-0.0563317440412,2.06655775498,9.38974358974,9.38974358974,0.0563317440412,0,14,195,0.00984880833241,8.08213625443e-18,0.644683085689,2.23076333627,0.725884302791
555,0.0,-0.0593736742902,2.07598915259,9.64397905759,9.64397905759,0.0593736742902,4,14,191,0.00987894512128,-5.61421173519e-17,0.715120539414,1.92502203145,0.73043774014
556,0.0,-0.0579448641664,2.05981846731,9.44559585492,9.44559585492,0.0579448641664,0,13,193,0.00980355600837,5.82811687578e-17,0.686443696451,2.09573803449,0.722617856253
557,0.0,-0.0508772033495,2.10860395941,9.17525773196,9.17525773196,0.0508772033495,3,14,194,0.00643074731897,-7.09124486787e-17,0.638881908391,2.28175330162,0.746026097905
558,0.0,-0.0471367746732,2.04086073995,9.30102040816,9.30102040816,0.0471367746732,3,14,196,0.00640678810378,-4.25309317891e-17,0.611288663636,2.29822446542,0.713371650219
559,0.0,-0.0481523308438,2.11176985599,9.453125,9.453125,0.0481523308438,3,14,192,0.00643150532683,-3.88744425705e-17,0.659031570985,2.14035886423,0.747526390203
560,0.0,-0.0622614075668,2.09928540275,9.30569948187,9.30569948187,0.0622614075668,0,14,193,0.00988278172978,1.40506551198e-17,0.628105913832,2.32241134576,0.741597002416
561,0.0,-0.0593509097351,2.0860391644,9.4381443299,9.4381443299,0.0593509097351,0,14,194,0.00982708240027,1.72340348717e-17,0.601233522813,2.457638767,0.735267131282
562,0.0,-0.0563012876019,2.10903510005,9.69072164948,9.69072164948,0.0563012876019,2,14,194,0.00974856861447,-3.41010911578e-17,0.695957351645,2.31249775589,0.74623054434
563,0.0,-0.058637673143,2.09694971704,9.48969072165,9.48969072165,0.058637673143,0,14,194,0.00964891031431,5.47934536022e-17,0.638030378731,2.56309994882,0.74048377311
564,0.0,-0.0561116462472,2.05112570954,9.30964467005,9.30964467005,0.0561116462472,2,15,197,0.00989476165084,-5.91542865611e-17,0.62968301814,2.40358412064,0.718388769039
565,0.0,-0.0496875328486,2.12987648774,9.65625,9.65625,0.0496875328486,3,14,192,0.00641899822727,-5.47355463238e-17,0.698175812657,2.07579364842,0.756063991066
566,0.0,-0.0924166939321,2.10110131921,9.52604166667,9.52604166667,0.0924166939321,3,14,192,0.00987311567199,7.06014267407e-17,0.695333995988,2.20306343492,0.742461644978
567,0.0,-0.0477374835987,2.1122217961,9.65284974093,9.65284974093,0.0477374835987,0,13,193,0.00947599029856,3.67399994194e-17,0.658985818556,2.22996657965,0.747740377422
568,0.0,-0.0596704554947,2.05153574462,9.44559585492,9.44559585492,0.0596704554947,3,14,193,0.00988177396636,-9.36655671012e-17,0.646072331517,2.0150711381,0.718588656399
569,0.0,-0.0487578176625,2.09548695068,9.49484536082,9.49484536082,0.0487578176625,0,14,194,0.00975876130138,6.48184101203e-18,0.696589695745,2.1806256141,0.739785961056
570,0.0,-0.0566178348016,2.09011770558,9.44041450777,9.44041450777,0.0566178348016,2,15,193,0.00984588246837,-2.89641413615e-17,0.647375692071,2.1969889508,0.737220382848
571,0.0,-0.055852500789,2.07295409102,9.65104166667,9.65104166667,0.055852500789,4,14,192,0.00996283776538,-4.64435926636e-18,0.720480575179,2.06107247526,0.728974687055
572,0.0,-0.0559742591356,2.07402536222,9.51308900524,9.51308900524,0.0559742591356,0,13,191,0.0098291789602,-8.93083798516e-18,0.672259708464,2.16313384923,0.729491338382
573,0.0,-0.0620032531119,2.06724708623,9.76842105263,9.76842105263,0.0620032531119,3,13,190,0.009875336785,-1.11063852725e-16,0.718344876109,1.89710378474,0.726217812126
574,0.0,-0.0539801361604,2.06708558391,9.37755102041,9.37755102041,0.0539801361604,0,13,196,0.00986761569834,3.54850640132e-17,0.635312612325,2.2429722724,0.726139684733
575,0.0,-0.0587626787111,2.11101773427,9.63212435233,9.63212435233,0.0587626787111,1,14,193,0.00958397648312,-9.97984342355e-17,0.682054845528,2.14365049764,0.747170169718
576,0.0,-0.0545992772189,2.07540531397,9.55154639175,9.55154639175,0.0545992772189,1,14,194,0.00958222512081,2.7341313293e-17,0.647069911786,2.31532827723,0.73015646664
577,0.0,-0.0510759507356,2.06426246583,9.32474226804,9.32474226804,0.0510759507356,1,14,194,0.00958513558341,-3.54650729104e-17,0.69186703392,2.21585341954,0.724773003213
578,0.0,-0.0576706113255,2.02531120794,9.5625,9.5625,0.0576706113255,0,14,192,0.00968094658628,1.67653913013e-17,0.669597649196,2.19047416861,0.705723371685
579,0.0,-0.0567866610425,2.07159930728,9.27692307692,9.27692307692,0.0567866610425,0,13,195,0.00997746717407,4.45529978437e-17,0.651535279177,2.27477376034,0.72832092118
580,0.0,-0.0588322295266,2.06175790551,9.52083333333,9.52083333333,0.0588322295266,2,14,192,0.00996768497179,3.95239396767e-17,0.690777445087,2.16014643922,0.723558971093
581,0.0,-0.0567554662902,2.05319335663,9.59793814433,9.59793814433,0.0567554662902,0,13,194,0.00995998078961,-2.59798268147e-18,0.676320830993,2.19727945102,0.71939631608
582,0.0,-0.0542362901601,2.0244995304,9.75129533679,9.75129533679,0.0542362901601,2,13,193,0.00950615161658,3.89823944806e-17,0.687138758499,2.05880162357,0.705322524532
583,0.0,-0.0562740155182,2.00285857498,9.4358974359,9.4358974359,0.0562740155182,0,13,195,0.00997389816908,4.40103368026e-17,0.683572338728,2.17674035052,0.694575447592
584,0.0,-0.0600632769438,2.10778306895,9.49222797927,9.49222797927,0.0600632769438,3,13,193,0.00996179257255,-1.23272085773e-16,0.687135846616,1.99512143587,0.745636716915
585,0.0,-0.0578993244503,2.01370132145,9.4793814433,9.4793814433,0.0578993244503,0,14,194,0.00997828136209,2.73681598044e-17,0.694275580641,2.17343085449,0.699974482133
586,0.0,-0.0569930673876,2.02945836346,9.26288659794,9.26288659794,0.0569930673876,0,14,194,0.00985308537502,6.74004592084e-17,0.629451266542,2.36773063683,0.707768941423
587,0.0,-0.0517345390805,2.09200662063,9.640625,9.640625,0.0517345390805,3,14,192,0.00977055312016,-6.08591262192e-17,0.696375480255,2.11911332308,0.738123710933
588,0.0,-0.0511774452445,2.06517177216,9.32124352332,9.32124352332,0.0511774452445,0,13,193,0.00960508114223,-8.71481544302e-17,0.669337516538,2.22803952202,0.725213405599
589,0.0,-0.0580494197111,2.10289264419,9.58854166667,9.58854166667,0.0580494197111,3,14,192,0.00981515063446,3.21329233321e-17,0.665000800774,2.12927852568,0.743313846531
590,0.0,-0.0606228450753,2.05270823912,9.76439790576,9.76439790576,0.0606228450753,3,14,191,0.00990390423347,2.89057068069e-17,0.698185638878,2.16637548746,0.719160013527
591,0.0,-0.053269817941,2.10383266719,9.50515463918,9.50515463918,0.053269817941,1,14,194,0.00968195767236,-8.30247728876e-17,0.695180094778,2.28903126919,0.743760760909
592,0.0,-0.0547777494588,2.07572319839,9.74869109948,9.74869109948,0.0547777494588,3,14,191,0.00989439762534,1.31859738593e-16,0.674458270068,2.13661322841,0.730309622304
593,0.0,-0.0588530801407,2.07692183051,9.58333333333,9.58333333333,0.0588530801407,2,14,192,0.00982939239169,-8.36480799967e-17,0.66520107579,2.23917147376,0.730886908418
594,0.0,-0.0562501335601,2.07076431445,9.75129533679,9.75129533679,0.0562501335601,1,14,193,0.00993723486673,-6.04618084857e-18,0.674758021197,2.30797465904,0.727917773161
595,0.0,-0.059626356792,2.07488441491,9.54166666667,9.54166666667,0.059626356792,2,13,192,0.00995238956566,-1.92527431057e-17,0.662672838666,2.17665964777,0.729905448475
596,0.0,-0.0606126770213,2.06011375143,9.46073298429,9.46073298429,0.0606126770213,2,14,191,0.00972268752519,-2.02917167048e-17,0.668498991279,2.24127803082,0.722761200418
597,0.0,-0.0583961578447,2.11438549849,9.65968586387,9.65968586387,0.0583961578447,3,15,191,0.00998252330812,7.8469809183e-18,0.698280107959,2.01418995079,0.748764225835
598,0.0,-0.0549035890625,2.11289515281,9.13333333333,9.13333333333,0.0549035890625,1,14,195,0.00960734475607,-8.60989284403e-17,0.620875335138,2.26742068906,0.748059117342
599,0.0,-0.0546601950883,2.12562639245,9.59685863874,9.59685863874,0.0546601950883,2,14,191,0.00980451465129,4.90718576884e-17,0.701548922826,2.16100388149,0.754066531857
600,0.0,-0.0568154773,2.06441038587,9.55729166667,9.55729166667,0.0568154773,1,14,192,0.00974448154376,-3.87126334863e-17,0.707810928779,2.14010537083,0.724844658217
601,0.0,-0.0569385146816,2.12461499786,9.41450777202,9.41450777202,0.0569385146816,0,14,193,0.00982799451231,3.90239240202e-17,0.649573326083,2.36428452984,0.753590608483
602,0.0,-0.055845772078,2.07061044261,9.77202072539,9.77202072539,0.055845772078,3,14,193,0.00981736793813,-3.51617933794e-18,0.690228872716,2.24874047869,0.727843463616
603,0.0,-0.0557801581207,2.10156379336,9.73298429319,9.73298429319,0.0557801581207,2,15,191,0.00991275881385,-9.3556565027e-18,0.692299186981,2.14082994983,0.742681731108
604,0.0,-0.0478440350528,2.05573364636,9.37113402062,9.37113402062,0.0478440350528,3,15,194,0.00642655286979,-3.20139272968e-17,0.679737067514,2.20271429386,0.720632789766
605,0.0,-0.0539641073844,2.14194801409,9.33333333333,9.33333333333,0.0539641073844,0,13,195,0.0097405061015,-3.42159846773e-17,0.664616369903,2.26832518509,0.76171570193
606,0.0,-0.0575800810847,2.10444995644,9.62631578947,9.62631578947,0.0575800810847,4,14,190,0.00971793811965,-1.05046519424e-16,0.700041138587,2.00849304737,0.744054129636
607,0.0,-0.0531716379377,2.10037465397,9.58974358974,9.58974358974,0.0531716379377,3,14,195,0.0096839273631,-8.95697858512e-17,0.676600977376,2.25681814495,0.742115735469
608,0.0,-0.0577575948097,2.14442321564,9.41450777202,9.41450777202,0.0577575948097,2,13,193,0.00979157613332,1.48103696015e-17,0.703290825411,2.28856062445,0.762870619081
609,0.0,-0.0538142355305,2.04728921613,9.38341968912,9.38341968912,0.0538142355305,1,13,193,0.00992693435774,-9.9364960704e-18,0.676337121648,2.24373271408,0.716516584499
610,0.0,-0.0518098434833,2.09021433018,9.89947089947,9.89947089947,0.0518098434833,4,13,189,0.00648651697846,-1.54850533945e-18,0.725821123195,1.95598382813,0.737266611043
611,0.0,-0.062261151828,2.10767439813,9.21025641026,9.21025641026,0.062261151828,2,14,195,0.00997589621921,-7.27330259591e-17,0.646817250065,2.27852796293,0.745585158659
612,0.0,-0.0611029444442,2.1456777943,9.70833333333,9.70833333333,0.0611029444442,2,14,192,0.00979394722767,8.56303739735e-18,0.668812862923,2.32700033424,0.763455490484
613,0.0,-0.058433972161,2.11178724446,9.69109947644,9.69109947644,0.058433972161,3,14,191,0.00994878666923,-7.81534929966e-17,0.719288170542,2.027009854,0.747534624243
614,0.0,-0.0575016181956,2.11866368073,9.45833333333,9.45833333333,0.0575016181956,3,13,192,0.00983735049459,5.28717113793e-17,0.681867243698,2.16466253464,0.75078555066
615,0.0,-0.0578362296437,2.11156460411,9.64432989691,9.64432989691,0.0578362296437,2,14,194,0.00981766753003,1.29529476886e-17,0.661265949252,2.28448234892,0.747429191235
616,0.0,-0.0541438460132,2.11909708325,9.40512820513,9.40512820513,0.0541438460132,2,13,195,0.00979147177789,-4.02486923832e-17,0.655979075899,2.25433470975,0.750990093835
617,0.0,-0.0565550811912,2.11955145378,9.42708333333,9.42708333333,0.0565550811912,0,13,192,0.00990273432694,-1.31721375803e-17,0.682948383651,2.16864392952,0.751204487893
618,0.0,-0.0565089766526,2.1318287515,9.45077720207,9.45077720207,0.0565089766526,2,14,193,0.00976557796953,-3.20166331311e-17,0.659857609445,2.30316563339,0.756980180141
619,0.0,-0.0580721188862,2.11131392093,9.67539267016,9.67539267016,0.0580721188862,0,14,191,0.00990578999714,-2.47454346551e-17,0.643160954125,2.4040480102,0.747310465023
620,0.0,-0.0596918402067,2.11286434184,9.76063829787,9.76063829787,0.0596918402067,4,14,188,0.00986718759203,-1.63439480506e-17,0.694778474031,2.04501043461,0.74804453489
621,0.0,-0.0611990412604,2.06608391801,9.75,9.75,0.0611990412604,2,14,192,0.0099533827811,6.63479895194e-19,0.699825100124,2.12622513703,0.725654988463
622,0.0,-0.0610937865926,2.04733473524,9.41145833333,9.41145833333,0.0610937865926,0,13,192,0.00989569993276,-1.00313022539e-16,0.670310450435,2.33239727318,0.716538818098
623,0.0,-0.0528022317085,2.09486186884,9.78010471204,9.78010471204,0.0528022317085,2,14,191,0.00968105366669,-8.1525092122e-17,0.681184594152,2.24513948296,0.739487617474
624,0.0,-0.0528478115423,2.09623266586,9.66666666667,9.66666666667,0.0528478115423,1,14,192,0.0064273304853,3.65586499713e-17,0.716905709226,2.11722433599,0.740141765004
625,0.0,-0.06037295271,2.11721582687,9.44559585492,9.44559585492,0.06037295271,3,14,193,0.00989243098118,7.74580643521e-17,0.656199470233,2.2484061787,0.750101936351
626,0.0,-0.0567443451511,2.08492872511,9.62051282051,9.62051282051,0.0567443451511,3,14,195,0.0098245209033,-1.77945539357e-16,0.645814841113,2.37931033826,0.734734670067
627,0.0,-0.0552350364159,2.08520134003,9.48186528497,9.48186528497,0.0552350364159,1,13,193,0.00654970627512,-7.34433960997e-17,0.693711748447,2.08397106046,0.734865416552
628,0.0,-0.0603917208347,2.07932092875,9.69473684211,9.69473684211,0.0603917208347,2,14,190,0.00962750752728,4.07201690114e-17,0.729985988884,1.93892908158,0.732041363845
629,0.0,-0.0483040909333,2.09726874914,9.54736842105,9.54736842105,0.0483040909333,0,14,190,0.00980417508933,-2.54224179747e-17,0.690534551868,2.11892932771,0.740635902575
630,0.0,-0.0575369586612,2.09152687614,9.44329896907,9.44329896907,0.0575369586612,2,14,194,0.00999278758215,7.63001879473e-17,0.673413070463,2.18225775531,0.73789436199
631,0.0,-0.0576260166748,2.07389930494,9.45833333333,9.45833333333,0.0576260166748,1,13,192,0.00976886612076,2.67841304691e-17,0.676244256849,2.19334536471,0.72943055749
632,0.0,-0.0597170519706,2.069990376,9.56770833333,9.56770833333,0.0597170519706,3,14,192,0.00983847652431,4.7739312988e-17,0.651415968387,2.27431284456,0.72754395799
633,0.0,-0.0568410355971,2.06398363681,9.73684210526,9.73684210526,0.0568410355971,3,13,190,0.00995360643342,9.9306658798e-17,0.703358336294,2.01421540852,0.724637919688
634,0.0,-0.0610817701977,2.07599990595,9.578125,9.578125,0.0610817701977,0,14,192,0.00972710754797,3.42542062835e-18,0.705634315352,2.23935924266,0.730442919999
635,0.0,-0.0497002382145,2.05941795317,9.63541666667,9.63541666667,0.0497002382145,0,13,192,0.00649421937134,-6.82128553265e-17,0.697056948708,2.14145487766,0.722423395871
636,0.0,-0.0593870651939,2.05869438812,9.4554973822,9.4554973822,0.0593870651939,2,13,191,0.0097974114644,-1.53804013087e-16,0.689529724945,2.00440839772,0.722071989698
637,0.0,-0.0582737550071,2.09306962916,9.56020942408,9.56020942408,0.0582737550071,4,14,191,0.00971676253166,1.47567042901e-17,0.706217432753,1.95640656759,0.738631710548
638,0.0,-0.0543020554066,2.06004453877,9.85789473684,9.85789473684,0.0543020554066,4,14,190,0.00974085993153,9.64506252643e-19,0.707627288287,2.14373402452,0.72272760333
639,0.0,-0.0481850595309,2.03815990924,9.40101522843,9.40101522843,0.0481850595309,2,13,197,0.00645669002084,8.91576215969e-17,0.650252649775,2.32326546505,0.712047395532
640,0.0,-0.0573305397984,2.00263302977,9.765625,9.765625,0.0573305397984,2,14,192,0.00990915508328,3.56067543754e-17,0.692415434197,2.07722411551,0.694462829601
